Flight time,Speed,Altitude,FuelLevel,WeatherConditions
19:01:35,605.93,12000.0,44.69,clear
19:01:35,605.96,12000.0,44.68,clear
19:01:36,605.99,12000.0,44.67,clear
19:01:37,606.02,12000.0,44.66,clear
19:01:38,606.05,12000.0,44.65,clear
19:01:38,606.08,12000.0,44.64,clear
19:01:39,606.11,12000.0,44.63,clear
19:01:40,606.14,12000.0,44.62,clear
19:01:41,606.17,12000.0,44.61,clear
19:01:41,606.2,12000.0,44.6,clear
19:01:42,606.23,12000.0,44.59,clear
19:01:43,606.26,12000.0,44.58,clear
19:01:43,606.29,12000.0,44.57,clear
19:01:44,606.32,12000.0,44.56,clear
19:01:45,606.35,12000.0,44.55,clear
19:01:46,606.38,12000.0,44.54,clear
19:01:46,606.41,12000.0,44.53,clear
19:01:47,606.44,12000.0,44.52,clear
19:01:48,606.47,12000.0,44.51,clear
19:01:49,606.5,12000.0,44.5,clear
19:01:49,606.53,12000.0,44.49,clear
19:01:50,606.56,12000.0,44.48,clear
19:01:51,606.59,12000.0,44.47,clear
19:01:52,606.62,12000.0,44.46,clear
19:01:52,606.65,12000.0,44.45,clear
19:01:53,606.68,12000.0,44.44,clear
19:01:54,606.71,12000.0,44.43,clear
19:01:55,606.74,12000.0,44.42,clear
19:01:55,606.77,12000.0,44.41,clear
19:01:56,606.8,12000.0,44.4,clear
19:01:57,606.83,12000.0,44.39,clear
19:01:58,606.86,12000.0,44.38,clear
19:01:58,606.89,12000.0,44.37,clear
19:01:59,606.92,12000.0,44.36,clear
19:02:00,606.95,12000.0,44.35,clear
19:02:01,606.98,12000.0,44.34,clear
19:02:01,607.01,12000.0,44.33,clear
19:02:02,607.04,12000.0,44.32,clear
19:02:03,607.07,12000.0,44.31,clear
19:02:04,607.1,12000.0,44.3,clear
19:02:04,607.13,12000.0,44.29,clear
19:02:05,607.16,12000.0,44.28,clear
19:02:06,607.19,12000.0,44.27,clear
19:02:07,607.22,12000.0,44.26,clear
19:02:07,607.25,12000.0,44.25,clear
19:02:08,607.28,12000.0,44.24,clear
19:02:09,607.31,12000.0,44.23,clear
19:02:10,607.34,12000.0,44.22,clear
19:02:10,607.37,12000.0,44.21,clear
19:02:11,607.4,12000.0,44.2,clear
19:02:12,607.43,12000.0,44.19,clear
19:02:13,607.46,12000.0,44.18,clear
19:02:13,607.49,12000.0,44.17,clear
19:02:14,607.52,12000.0,44.16,clear
19:02:15,607.55,12000.0,44.15,clear
19:02:15,607.58,12000.0,44.14,clear
19:02:16,607.61,12000.0,44.13,clear
19:02:17,607.64,12000.0,44.12,clear
19:02:18,607.67,12000.0,44.11,clear
19:02:18,607.7,12000.0,44.1,clear
19:02:19,607.73,12000.0,44.09,clear
19:02:20,607.76,12000.0,44.08,clear
19:02:21,607.79,12000.0,44.07,clear
19:02:21,607.82,12000.0,44.06,clear
19:02:22,607.85,12000.0,44.05,clear
19:02:23,607.88,12000.0,44.04,clear
19:02:24,607.91,12000.0,44.03,clear
19:02:24,607.94,12000.0,44.02,clear
19:02:25,607.97,12000.0,44.01,clear
19:02:26,608.0,12000.0,44.0,clear
19:02:27,608.03,12000.0,43.99,clear
19:02:27,608.06,12000.0,43.98,clear
19:02:28,608.09,12000.0,43.97,clear
19:02:29,608.12,12000.0,43.96,clear
19:02:30,608.15,12000.0,43.95,clear
19:02:30,608.18,12000.0,43.94,clear
19:02:31,608.21,12000.0,43.93,clear
19:02:32,608.24,12000.0,43.92,clear
19:02:33,608.27,12000.0,43.91,clear
19:02:33,608.3,12000.0,43.9,clear
19:02:34,608.33,12000.0,43.89,clear
19:02:35,608.36,12000.0,43.88,clear
19:02:36,608.39,12000.0,43.87,clear
19:02:36,608.42,12000.0,43.86,clear
19:02:37,608.45,12000.0,43.85,clear
19:02:38,608.48,12000.0,43.84,clear
19:02:39,608.51,12000.0,43.83,clear
19:02:39,608.54,12000.0,43.82,clear
19:02:40,608.57,12000.0,43.81,clear
19:02:41,608.6,12000.0,43.8,clear
19:02:42,608.63,12000.0,43.79,clear
19:02:42,608.66,12000.0,43.78,clear
19:02:43,608.69,12000.0,43.77,clear
19:02:44,608.72,12000.0,43.76,clear
19:02:45,608.75,12000.0,43.75,clear
19:02:45,608.78,12000.0,43.74,clear
19:02:46,608.81,12000.0,43.73,clear
19:02:47,608.84,12000.0,43.72,clear
19:02:47,608.87,12000.0,43.71,clear
19:02:48,608.9,12000.0,43.7,clear
19:02:49,608.93,12000.0,43.69,clear
19:02:50,608.96,12000.0,43.68,clear
19:02:50,608.99,12000.0,43.67,clear
19:02:51,609.02,12000.0,43.66,clear
19:02:52,609.05,12000.0,43.65,clear
19:02:53,609.08,12000.0,43.64,clear
19:02:53,609.11,12000.0,43.63,clear
19:02:54,609.14,12000.0,43.62,clear
19:02:55,609.17,12000.0,43.61,clear
19:02:56,609.2,12000.0,43.6,clear
19:02:56,609.23,12000.0,43.59,clear
19:02:57,609.26,12000.0,43.58,clear
19:02:58,609.29,12000.0,43.57,clear
19:02:59,609.32,12000.0,43.56,clear
19:02:59,609.35,12000.0,43.55,clear
19:03:00,609.38,12000.0,43.54,clear
19:03:01,609.41,12000.0,43.53,clear
19:03:02,609.44,12000.0,43.52,clear
19:03:02,609.47,12000.0,43.51,clear
19:03:03,609.5,12000.0,43.5,clear
19:03:04,609.53,12000.0,43.49,clear
19:03:05,609.56,12000.0,43.48,clear
19:03:05,609.59,12000.0,43.47,clear
19:03:06,609.62,12000.0,43.46,clear
19:03:07,609.65,12000.0,43.45,clear
19:03:08,609.68,12000.0,43.44,clear
19:03:08,609.71,12000.0,43.43,clear
19:03:09,609.74,12000.0,43.42,clear
19:03:10,609.77,12000.0,43.41,clear
19:03:11,609.8,12000.0,43.4,clear
19:03:11,609.83,12000.0,43.39,clear
19:03:12,609.86,12000.0,43.38,clear
19:03:13,609.89,12000.0,43.37,clear
19:03:14,609.92,12000.0,43.36,clear
19:03:14,609.95,12000.0,43.35,clear
19:03:15,609.98,12000.0,43.34,clear
19:03:16,610.01,12000.0,43.33,clear
19:03:16,610.04,12000.0,43.32,clear
19:03:17,610.07,12000.0,43.31,clear
19:03:18,610.1,12000.0,43.3,clear
19:03:19,610.13,12000.0,43.29,clear
19:03:19,610.16,12000.0,43.28,clear
19:03:20,610.19,12000.0,43.27,clear
19:03:21,610.22,12000.0,43.26,clear
19:03:22,610.25,12000.0,43.25,clear
19:03:22,610.28,12000.0,43.24,clear
19:03:23,610.31,12000.0,43.23,clear
19:03:24,610.34,12000.0,43.22,clear
19:03:25,610.37,12000.0,43.21,clear
19:03:25,610.4,12000.0,43.2,clear
19:03:26,610.43,12000.0,43.19,clear
19:03:27,610.46,12000.0,43.18,clear
19:03:28,610.49,12000.0,43.17,clear
19:03:28,610.52,12000.0,43.16,clear
19:03:29,610.55,12000.0,43.15,clear
19:03:30,610.58,12000.0,43.14,clear
19:03:31,610.61,12000.0,43.13,clear
19:03:31,610.64,12000.0,43.12,clear
19:03:32,610.67,12000.0,43.11,clear
19:03:33,610.7,12000.0,43.1,clear
19:03:34,610.73,12000.0,43.09,clear
19:03:34,610.76,12000.0,43.08,clear
19:03:35,610.79,12000.0,43.07,clear
19:03:36,610.82,12000.0,43.06,clear
19:03:37,610.85,12000.0,43.05,clear
19:03:37,610.88,12000.0,43.04,clear
19:03:38,610.91,12000.0,43.03,clear
19:03:39,610.94,12000.0,43.02,clear
19:03:40,610.97,12000.0,43.01,clear
19:03:40,611.0,12000.0,43.0,clear
19:03:41,611.03,12000.0,42.99,clear
19:03:42,611.06,12000.0,42.98,clear
19:03:43,611.09,12000.0,42.97,clear
19:03:43,611.12,12000.0,42.96,clear
19:03:44,611.15,12000.0,42.95,clear
19:03:45,611.18,12000.0,42.94,clear
19:03:46,611.21,12000.0,42.93,clear
19:03:46,611.24,12000.0,42.92,clear
19:03:47,611.27,12000.0,42.91,clear
19:03:48,611.3,12000.0,42.9,clear
19:03:48,611.33,12000.0,42.89,clear
19:03:49,611.36,12000.0,42.88,clear
19:03:50,611.39,12000.0,42.87,clear
19:03:51,611.42,12000.0,42.86,clear
19:03:51,611.45,12000.0,42.85,clear
19:03:52,611.48,12000.0,42.84,clear
19:03:53,611.51,12000.0,42.83,clear
19:03:54,611.54,12000.0,42.82,clear
19:03:54,611.57,12000.0,42.81,clear
19:03:55,611.6,12000.0,42.8,clear
19:03:56,611.63,12000.0,42.79,clear
19:03:57,611.66,12000.0,42.78,clear
19:03:57,611.69,12000.0,42.77,clear
19:03:58,611.72,12000.0,42.76,clear
19:03:59,611.75,12000.0,42.75,clear
19:04:00,611.78,12000.0,42.74,clear
19:04:00,611.81,12000.0,42.73,clear
19:04:01,611.84,12000.0,42.72,clear
19:04:02,611.87,12000.0,42.71,clear
19:04:03,611.9,12000.0,42.7,clear
19:04:03,611.93,12000.0,42.69,clear
19:04:04,611.96,12000.0,42.68,clear
19:04:05,611.99,12000.0,42.67,clear
19:04:06,612.02,12000.0,42.66,clear
19:04:06,612.05,12000.0,42.65,clear
19:04:07,612.08,12000.0,42.64,clear
19:04:08,612.11,12000.0,42.63,clear
19:04:09,612.14,12000.0,42.62,clear
19:04:09,612.17,12000.0,42.61,clear
19:04:10,612.2,12000.0,42.6,clear
19:04:11,612.23,12000.0,42.59,clear
19:04:12,612.26,12000.0,42.58,clear
19:04:12,612.29,12000.0,42.57,clear
19:04:13,612.32,12000.0,42.56,clear
19:04:14,612.35,12000.0,42.55,clear
19:04:15,612.38,12000.0,42.54,clear
19:04:15,612.41,12000.0,42.53,clear
19:04:16,612.44,12000.0,42.52,clear
19:04:17,612.47,12000.0,42.51,clear
19:04:18,612.5,12000.0,42.5,clear
19:04:18,612.53,12000.0,42.49,clear
19:04:19,612.56,12000.0,42.48,clear
19:04:20,612.59,12000.0,42.47,clear
19:04:20,612.62,12000.0,42.46,clear
19:04:21,612.65,12000.0,42.45,clear
19:04:22,612.68,12000.0,42.44,clear
19:04:23,612.71,12000.0,42.43,clear
19:04:23,612.74,12000.0,42.42,clear
19:04:24,612.77,12000.0,42.41,clear
19:04:25,612.8,12000.0,42.4,clear
19:04:26,612.83,12000.0,42.39,clear
19:04:26,612.86,12000.0,42.38,clear
19:04:27,612.89,12000.0,42.37,clear
19:04:28,612.92,12000.0,42.36,clear
19:04:29,612.95,12000.0,42.35,clear
19:04:29,612.98,12000.0,42.34,clear
19:04:30,613.01,12000.0,42.33,clear
19:04:31,613.04,12000.0,42.32,clear
19:04:32,613.07,12000.0,42.31,clear
19:04:32,613.1,12000.0,42.3,clear
19:04:33,613.13,12000.0,42.29,clear
19:04:34,613.16,12000.0,42.28,clear
19:04:35,613.19,12000.0,42.27,clear
19:04:35,613.22,12000.0,42.26,clear
19:04:36,613.25,12000.0,42.25,clear
19:04:37,613.28,12000.0,42.24,clear
19:04:38,613.31,12000.0,42.23,clear
19:04:38,613.34,12000.0,42.22,clear
19:04:39,613.37,12000.0,42.21,clear
19:04:40,613.4,12000.0,42.2,clear
19:04:41,613.43,12000.0,42.19,clear
19:04:41,613.46,12000.0,42.18,clear
19:04:42,613.49,12000.0,42.17,clear
19:04:43,613.52,12000.0,42.16,clear
19:04:44,613.55,12000.0,42.15,clear
19:04:44,613.58,12000.0,42.14,clear
19:04:45,613.61,12000.0,42.13,clear
19:04:46,613.64,12000.0,42.12,clear
19:04:47,613.67,12000.0,42.11,clear
19:04:47,613.7,12000.0,42.1,clear
19:04:48,613.73,12000.0,42.09,clear
19:04:49,613.76,12000.0,42.08,clear
19:04:49,613.79,12000.0,42.07,clear
19:04:50,613.82,12000.0,42.06,clear
19:04:51,613.85,12000.0,42.05,clear
19:04:52,613.88,12000.0,42.04,clear
19:04:52,613.91,12000.0,42.03,clear
19:04:53,613.94,12000.0,42.02,clear
19:04:54,613.97,12000.0,42.01,clear
19:04:55,614.0,12000.0,42.0,clear
19:04:55,614.03,12000.0,41.99,clear
19:04:56,614.06,12000.0,41.98,clear
19:04:57,614.09,12000.0,41.97,clear
19:04:58,614.12,12000.0,41.96,clear
19:04:58,614.15,12000.0,41.95,clear
19:04:59,614.18,12000.0,41.94,clear
19:05:00,614.21,12000.0,41.93,clear
19:05:01,614.24,12000.0,41.92,clear
19:05:01,614.27,12000.0,41.91,clear
19:05:02,614.3,12000.0,41.9,clear
19:05:03,614.33,12000.0,41.89,clear
19:05:04,614.36,12000.0,41.88,clear
19:05:04,614.39,12000.0,41.87,clear
19:05:05,614.42,12000.0,41.86,clear
19:05:06,614.45,12000.0,41.85,clear
19:05:07,614.48,12000.0,41.84,clear
19:05:07,614.51,12000.0,41.83,clear
19:05:08,614.54,12000.0,41.82,clear
19:05:09,614.57,12000.0,41.81,clear
19:05:10,614.6,12000.0,41.8,clear
19:05:10,614.63,12000.0,41.79,clear
19:05:11,614.66,12000.0,41.78,clear
19:05:12,614.69,12000.0,41.77,clear
19:05:13,614.72,12000.0,41.76,clear
19:05:13,614.75,12000.0,41.75,clear
19:05:14,614.78,12000.0,41.74,clear
19:05:15,614.81,12000.0,41.73,clear
19:05:16,614.84,12000.0,41.72,clear
19:05:16,614.87,12000.0,41.71,clear
19:05:17,614.9,12000.0,41.7,clear
19:05:18,614.93,12000.0,41.69,clear
19:05:19,614.96,12000.0,41.68,clear
19:05:19,614.99,12000.0,41.67,clear
19:05:20,615.02,12000.0,41.66,clear
19:05:21,615.05,12000.0,41.65,clear
19:05:21,615.08,12000.0,41.64,clear
19:05:22,615.11,12000.0,41.63,clear
19:05:23,615.14,12000.0,41.62,clear
19:05:24,615.17,12000.0,41.61,clear
19:05:24,615.2,12000.0,41.6,clear
19:05:25,615.23,12000.0,41.59,clear
19:05:26,615.26,12000.0,41.58,clear
19:05:27,615.29,12000.0,41.57,clear
19:05:27,615.32,12000.0,41.56,clear
19:05:28,615.35,12000.0,41.55,clear
19:05:29,615.38,12000.0,41.54,clear
19:05:30,615.41,12000.0,41.53,clear
19:05:30,615.44,12000.0,41.52,clear
19:05:31,615.47,12000.0,41.51,clear
19:05:32,615.5,12000.0,41.5,clear
19:05:33,615.53,12000.0,41.49,clear
19:05:33,615.56,12000.0,41.48,clear
19:05:34,615.59,12000.0,41.47,clear
19:05:35,615.62,12000.0,41.46,clear
19:05:36,615.65,12000.0,41.45,clear
19:05:36,615.68,12000.0,41.44,clear
19:05:37,615.71,12000.0,41.43,clear
19:05:38,615.74,12000.0,41.42,clear
19:05:39,615.77,12000.0,41.41,clear
19:05:39,615.8,12000.0,41.4,clear
19:05:40,615.83,12000.0,41.39,clear
19:05:41,615.86,12000.0,41.38,clear
19:05:42,615.89,12000.0,41.37,clear
19:05:42,615.92,12000.0,41.36,clear
19:05:43,615.95,12000.0,41.35,clear
19:05:44,615.98,12000.0,41.34,clear
19:05:45,616.01,12000.0,41.33,clear
19:05:45,616.04,12000.0,41.32,clear
19:05:46,616.07,12000.0,41.31,clear
19:05:47,616.1,12000.0,41.3,clear
19:05:48,616.13,12000.0,41.29,clear
19:05:48,616.16,12000.0,41.28,clear
19:05:49,616.19,12000.0,41.27,clear
19:05:50,616.22,12000.0,41.26,clear
19:05:51,616.25,12000.0,41.25,clear
19:05:51,616.28,12000.0,41.24,clear
19:05:52,616.31,12000.0,41.23,clear
19:05:53,616.34,12000.0,41.22,clear
19:05:53,616.37,12000.0,41.21,clear
19:05:54,616.4,12000.0,41.2,clear
19:05:55,616.43,12000.0,41.19,clear
19:05:56,616.46,12000.0,41.18,clear
19:05:56,616.49,12000.0,41.17,clear
19:05:57,616.52,12000.0,41.16,clear
19:05:58,616.55,12000.0,41.15,clear
19:05:59,616.58,12000.0,41.14,clear
19:05:59,616.61,12000.0,41.13,clear
19:06:00,616.64,12000.0,41.12,clear
19:06:01,616.67,12000.0,41.11,clear
19:06:02,616.7,12000.0,41.1,clear
19:06:02,616.73,12000.0,41.09,clear
19:06:03,616.76,12000.0,41.08,clear
19:06:04,616.79,12000.0,41.07,clear
19:06:05,616.82,12000.0,41.06,clear
19:06:05,616.85,12000.0,41.05,clear
19:06:06,616.88,12000.0,41.04,clear
19:06:07,616.91,12000.0,41.03,clear
19:06:08,616.94,12000.0,41.02,clear
19:06:08,616.97,12000.0,41.01,clear
19:06:09,617.0,12000.0,41.0,clear
19:06:10,617.03,12000.0,40.99,clear
19:06:11,617.06,12000.0,40.98,clear
19:06:11,617.09,12000.0,40.97,clear
19:06:12,617.12,12000.0,40.96,clear
19:06:13,617.15,12000.0,40.95,clear
19:06:14,617.18,12000.0,40.94,clear
19:06:14,617.21,12000.0,40.93,clear
19:06:15,617.24,12000.0,40.92,clear
19:06:16,617.27,12000.0,40.91,clear
19:06:17,617.3,12000.0,40.9,clear
19:06:17,617.33,12000.0,40.89,clear
19:06:18,617.36,12000.0,40.88,clear
19:06:19,617.39,12000.0,40.87,clear
19:06:20,617.42,12000.0,40.86,clear
19:06:20,617.45,12000.0,40.85,clear
19:06:21,617.48,12000.0,40.84,clear
19:06:22,617.51,12000.0,40.83,clear
19:06:22,617.54,12000.0,40.82,clear
19:06:23,617.57,12000.0,40.81,clear
19:06:24,617.6,12000.0,40.8,clear
19:06:25,617.63,12000.0,40.79,clear
19:06:25,617.66,12000.0,40.78,clear
19:06:26,617.69,12000.0,40.77,clear
19:06:27,617.72,12000.0,40.76,clear
19:06:28,617.75,12000.0,40.75,clear
19:06:28,617.78,12000.0,40.74,clear
19:06:29,617.81,12000.0,40.73,clear
19:06:30,617.84,12000.0,40.72,clear
19:06:31,617.87,12000.0,40.71,clear
19:06:31,617.9,12000.0,40.7,clear
19:06:32,617.93,12000.0,40.69,clear
19:06:33,617.96,12000.0,40.68,clear
19:06:34,617.99,12000.0,40.67,clear
19:06:34,618.02,12000.0,40.66,clear
19:06:35,618.05,12000.0,40.65,clear
19:06:36,618.08,12000.0,40.64,clear
19:06:37,618.11,12000.0,40.63,clear
19:06:37,618.14,12000.0,40.62,clear
19:06:38,618.17,12000.0,40.61,clear
19:06:39,618.2,12000.0,40.6,clear
19:06:40,618.23,12000.0,40.59,clear
19:06:40,618.26,12000.0,40.58,clear
19:06:41,618.29,12000.0,40.57,clear
19:06:42,618.32,12000.0,40.56,clear
19:06:43,618.35,12000.0,40.55,clear
19:06:43,618.38,12000.0,40.54,clear
19:06:44,618.41,12000.0,40.53,clear
19:06:45,618.44,12000.0,40.52,clear
19:06:46,618.47,12000.0,40.51,clear
19:06:46,618.5,12000.0,40.5,clear
19:06:47,618.53,12000.0,40.49,clear
19:06:48,618.56,12000.0,40.48,clear
19:06:49,618.59,12000.0,40.47,clear
19:06:49,618.62,12000.0,40.46,clear
19:06:50,618.65,12000.0,40.45,clear
19:06:51,618.68,12000.0,40.44,clear
19:06:52,618.71,12000.0,40.43,clear
19:06:52,618.74,12000.0,40.42,clear
19:06:53,618.77,12000.0,40.41,clear
19:06:54,618.8,12000.0,40.4,clear
19:06:54,618.83,12000.0,40.39,clear
19:06:55,618.86,12000.0,40.38,clear
19:06:56,618.89,12000.0,40.37,clear
19:06:57,618.92,12000.0,40.36,clear
19:06:57,618.95,12000.0,40.35,clear
19:06:58,618.98,12000.0,40.34,clear
19:06:59,619.01,12000.0,40.33,clear
19:07:00,619.04,12000.0,40.32,clear
19:07:00,619.07,12000.0,40.31,clear
19:07:01,619.1,12000.0,40.3,clear
19:07:02,619.13,12000.0,40.29,clear
19:07:03,619.16,12000.0,40.28,clear
19:07:03,619.19,12000.0,40.27,clear
19:07:04,619.22,12000.0,40.26,clear
19:07:05,619.25,12000.0,40.25,clear
19:07:06,619.28,12000.0,40.24,clear
19:07:06,619.31,12000.0,40.23,clear
19:07:07,619.34,12000.0,40.22,clear
19:07:08,619.37,12000.0,40.21,clear
19:07:09,619.4,12000.0,40.2,clear
19:07:09,619.43,12000.0,40.19,clear
19:07:10,619.46,12000.0,40.18,clear
19:07:11,619.49,12000.0,40.17,clear
19:07:12,619.52,12000.0,40.16,clear
19:07:12,619.55,12000.0,40.15,clear
19:07:13,619.58,12000.0,40.14,clear
19:07:14,619.61,12000.0,40.13,clear
19:07:15,619.64,12000.0,40.12,clear
19:07:15,619.67,12000.0,40.11,clear
19:07:16,619.7,12000.0,40.1,clear
19:07:17,619.73,12000.0,40.09,clear
19:07:18,619.76,12000.0,40.08,clear
19:07:18,619.79,12000.0,40.07,clear
19:07:19,619.82,12000.0,40.06,clear
19:07:20,619.85,12000.0,40.05,clear
19:07:21,619.88,12000.0,40.04,clear
19:07:21,619.91,12000.0,40.03,clear
19:07:22,619.94,12000.0,40.02,clear
19:07:23,619.97,12000.0,40.01,clear
19:07:24,620.0,12000.0,40.0,clear
19:07:24,620.03,12000.0,39.99,clear
19:07:25,620.06,12000.0,39.98,clear
19:07:26,620.09,12000.0,39.97,clear
19:07:26,620.12,12000.0,39.96,clear
19:07:27,620.15,12000.0,39.95,clear
19:07:28,620.18,12000.0,39.94,clear
19:07:29,620.21,12000.0,39.93,clear
19:07:29,620.24,12000.0,39.92,clear
19:07:30,620.27,12000.0,39.91,clear
19:07:31,620.3,12000.0,39.9,clear
19:07:32,620.33,12000.0,39.89,clear
19:07:32,620.36,12000.0,39.88,clear
19:07:33,620.39,12000.0,39.87,clear
19:07:34,620.42,12000.0,39.86,clear
19:07:35,620.45,12000.0,39.85,clear
19:07:35,620.48,12000.0,39.84,clear
19:07:36,620.51,12000.0,39.83,clear
19:07:37,620.54,12000.0,39.82,clear
19:07:38,620.57,12000.0,39.81,clear
19:07:38,620.6,12000.0,39.8,clear
19:07:39,620.63,12000.0,39.79,clear
19:07:40,620.66,12000.0,39.78,clear
19:07:41,620.69,12000.0,39.77,clear
19:07:41,620.72,12000.0,39.76,clear
19:07:42,620.75,12000.0,39.75,clear
19:07:43,620.78,12000.0,39.74,clear
19:07:44,620.81,12000.0,39.73,clear
19:07:44,620.84,12000.0,39.72,clear
19:07:45,620.87,12000.0,39.71,clear
19:07:46,620.9,12000.0,39.7,clear
19:07:47,620.93,12000.0,39.69,clear
19:07:47,620.96,12000.0,39.68,clear
19:07:48,620.99,12000.0,39.67,clear
19:07:49,621.02,12000.0,39.66,clear
19:07:50,621.05,12000.0,39.65,clear
19:07:50,621.08,12000.0,39.64,clear
19:07:51,621.11,12000.0,39.63,clear
19:07:52,621.14,12000.0,39.62,clear
19:07:53,621.17,12000.0,39.61,clear
19:07:53,621.2,12000.0,39.6,clear
19:07:54,621.23,12000.0,39.59,clear
19:07:55,621.26,12000.0,39.58,clear
19:07:55,621.29,12000.0,39.57,clear
19:07:56,621.32,12000.0,39.56,clear
19:07:57,621.35,12000.0,39.55,clear
19:07:58,621.38,12000.0,39.54,clear
19:07:58,621.41,12000.0,39.53,clear
19:07:59,621.44,12000.0,39.52,clear
19:08:00,621.47,12000.0,39.51,clear
19:08:01,621.5,12000.0,39.5,clear
19:08:01,621.53,12000.0,39.49,clear
19:08:02,621.56,12000.0,39.48,clear
19:08:03,621.59,12000.0,39.47,clear
19:08:04,621.62,12000.0,39.46,clear
19:08:04,621.65,12000.0,39.45,clear
19:08:05,621.68,12000.0,39.44,clear
19:08:06,621.71,12000.0,39.43,clear
19:08:07,621.74,12000.0,39.42,clear
19:08:07,621.77,12000.0,39.41,clear
19:08:08,621.8,12000.0,39.4,clear
19:08:09,621.83,12000.0,39.39,clear
19:08:10,621.86,12000.0,39.38,clear
19:08:10,621.89,12000.0,39.37,clear
19:08:11,621.92,12000.0,39.36,clear
19:08:12,621.95,12000.0,39.35,clear
19:08:13,621.98,12000.0,39.34,clear
19:08:13,622.01,12000.0,39.33,clear
19:08:14,622.04,12000.0,39.32,clear
19:08:15,622.07,12000.0,39.31,clear
19:08:16,622.1,12000.0,39.3,clear
19:08:16,622.13,12000.0,39.29,clear
19:08:17,622.16,12000.0,39.28,clear
19:08:18,622.19,12000.0,39.27,clear
19:08:19,622.22,12000.0,39.26,clear
19:08:19,622.25,12000.0,39.25,clear
19:08:20,622.28,12000.0,39.24,clear
19:08:21,622.31,12000.0,39.23,clear
19:08:22,622.34,12000.0,39.22,clear
19:08:22,622.37,12000.0,39.21,clear
19:08:23,622.4,12000.0,39.2,clear
19:08:24,622.43,12000.0,39.19,clear
19:08:25,622.46,12000.0,39.18,clear
19:08:25,622.49,12000.0,39.17,clear
19:08:26,622.52,12000.0,39.16,clear
19:08:27,622.55,12000.0,39.15,clear
19:08:27,622.58,12000.0,39.14,clear
19:08:28,622.61,12000.0,39.13,clear
19:08:29,622.64,12000.0,39.12,clear
19:08:30,622.67,12000.0,39.11,clear
19:08:30,622.7,12000.0,39.1,clear
19:08:31,622.73,12000.0,39.09,clear
19:08:32,622.76,12000.0,39.08,clear
19:08:33,622.79,12000.0,39.07,clear
19:08:33,622.82,12000.0,39.06,clear
19:08:34,622.85,12000.0,39.05,clear
19:08:35,622.88,12000.0,39.04,clear
19:08:36,622.91,12000.0,39.03,clear
19:08:36,622.94,12000.0,39.02,clear
19:08:37,622.97,12000.0,39.01,clear
19:08:38,623.0,12000.0,39.0,clear
19:08:39,623.03,12000.0,38.99,clear
19:08:39,623.06,12000.0,38.98,clear
19:08:40,623.09,12000.0,38.97,clear
19:08:41,623.12,12000.0,38.96,clear
19:08:42,623.15,12000.0,38.95,clear
19:08:42,623.18,12000.0,38.94,clear
19:08:43,623.21,12000.0,38.93,clear
19:08:44,623.24,12000.0,38.92,clear
19:08:45,623.27,12000.0,38.91,clear
19:08:45,623.3,12000.0,38.9,clear
19:08:46,623.33,12000.0,38.89,clear
19:08:47,623.36,12000.0,38.88,clear
19:08:48,623.39,12000.0,38.87,clear
19:08:48,623.42,12000.0,38.86,clear
19:08:49,623.45,12000.0,38.85,clear
19:08:50,623.48,12000.0,38.84,clear
19:08:51,623.51,12000.0,38.83,clear
19:08:51,623.54,12000.0,38.82,clear
19:08:52,623.57,12000.0,38.81,clear
19:08:53,623.6,12000.0,38.8,clear
19:08:54,623.63,12000.0,38.79,clear
19:08:54,623.66,12000.0,38.78,clear
19:08:55,623.69,12000.0,38.77,clear
19:08:56,623.72,12000.0,38.76,clear
19:08:57,623.75,12000.0,38.75,clear
19:08:57,623.78,12000.0,38.74,clear
19:08:58,623.81,12000.0,38.73,clear
19:08:59,623.84,12000.0,38.72,clear
19:08:59,623.87,12000.0,38.71,clear
19:09:00,623.9,12000.0,38.7,clear
19:09:01,623.93,12000.0,38.69,clear
19:09:02,623.96,12000.0,38.68,clear
19:09:02,623.99,12000.0,38.67,clear
19:09:03,624.02,12000.0,38.66,clear
19:09:04,624.05,12000.0,38.65,clear
19:09:05,624.08,12000.0,38.64,clear
19:09:05,624.11,12000.0,38.63,clear
19:09:06,624.14,12000.0,38.62,clear
19:09:07,624.17,12000.0,38.61,clear
19:09:08,624.2,12000.0,38.6,clear
19:09:08,624.23,12000.0,38.59,clear
19:09:09,624.26,12000.0,38.58,clear
19:09:10,624.29,12000.0,38.57,clear
19:09:11,624.32,12000.0,38.56,clear
19:09:11,624.35,12000.0,38.55,clear
19:09:12,624.38,12000.0,38.54,clear
19:09:13,624.41,12000.0,38.53,clear
19:09:14,624.44,12000.0,38.52,clear
19:09:14,624.47,12000.0,38.51,clear
19:09:15,624.5,12000.0,38.5,clear
19:09:16,624.53,12000.0,38.49,clear
19:09:17,624.56,12000.0,38.48,clear
19:09:17,624.59,12000.0,38.47,clear
19:09:18,624.62,12000.0,38.46,clear
19:09:19,624.65,12000.0,38.45,clear
19:09:20,624.68,12000.0,38.44,clear
19:09:20,624.71,12000.0,38.43,clear
19:09:21,624.74,12000.0,38.42,clear
19:09:22,624.77,12000.0,38.41,clear
19:09:23,624.8,12000.0,38.4,clear
19:09:23,624.83,12000.0,38.39,clear
19:09:24,624.86,12000.0,38.38,clear
19:09:25,624.89,12000.0,38.37,clear
19:09:26,624.92,12000.0,38.36,clear
19:09:26,624.95,12000.0,38.35,clear
