time,speed,altitude,fuel_level
25.59921,21.90157,110.8434,97.44008
25.60644,21.83672,110.7805,97.43935
25.61339,21.83672,110.7805,97.43866
25.62098,21.76768,110.7178,97.4379
25.62863,21.76768,110.7178,97.43713
25.63555,21.76768,110.7178,97.43645
25.64229,21.69468,110.6553,97.43577
25.64919,21.69468,110.6553,97.43508
25.65665,21.69468,110.6553,97.43433
25.66434,21.61796,110.5931,97.43356
25.67234,21.61796,110.5931,97.43276
25.67948,21.61796,110.5931,97.43205
25.68686,21.5378,110.5311,97.43131
25.69398,21.5378,110.5311,97.4306
25.70064,21.45446,110.4693,97.42994
25.70792,21.45446,110.4693,97.42921
25.72262,21.36824,110.4076,97.42773
25.73103,21.36824,110.4076,97.4269
25.73742,21.36824,110.4076,97.42625
25.74453,21.27942,110.3461,97.42554
25.75117,21.27942,110.3461,97.42488
25.75863,21.27942,110.3461,97.42414
25.76579,21.18832,110.2846,97.42342
25.77328,21.18832,110.2846,97.42267
25.78062,21.09527,110.2232,97.42194
25.78773,21.09527,110.2232,97.42123
25.79431,21.09527,110.2232,97.42057
25.80069,21.00059,110.1618,97.41993
25.80845,21.00059,110.1618,97.41915
25.815,21.00059,110.1618,97.4185
25.82211,20.90463,110.1005,97.41779
25.82952,20.90463,110.1005,97.41705
25.8362,20.90463,110.1005,97.41638
25.8438,20.80772,110.039,97.41562
25.85139,20.80772,110.039,97.41486
25.85882,20.80772,110.039,97.41412
25.8728,20.71024,109.9775,97.41272
25.87964,20.71024,109.9775,97.41203
25.88655,20.61253,109.9159,97.41135
25.89334,20.61253,109.9159,97.41067
25.89976,20.61253,109.9159,97.41003
25.90627,20.51497,109.8542,97.40937
25.91258,20.51497,109.8542,97.40874
25.91886,20.51497,109.8542,97.40811
25.9252,20.41793,109.7923,97.40748
25.93289,20.41793,109.7923,97.40671
25.93861,20.41793,109.7923,97.40614
25.94544,20.32178,109.7301,97.40546
25.95165,20.32178,109.7301,97.40484
25.95764,20.32178,109.7301,97.40424
25.96456,20.22689,109.6677,97.40354
25.97094,20.22689,109.6677,97.40291
25.97812,20.22689,109.6677,97.40219
25.9848,20.13363,109.6051,97.40152
25.99146,20.13363,109.6051,97.40086
25.99743,20.13363,109.6051,97.40025
26.00354,20.04239,109.5421,97.39964
26.01095,20.04239,109.5421,97.3989
26.02619,19.95351,109.4788,97.39738
26.03384,19.95351,109.4788,97.39661
26.04256,19.86737,109.4151,97.39574
26.0499,19.86737,109.4151,97.39501
26.05768,19.86737,109.4151,97.39423
26.06477,19.78432,109.351,97.39352
26.07245,19.78432,109.351,97.39275
26.07923,19.78432,109.351,97.39207
26.08693,19.7047,109.2864,97.3913
26.09356,19.7047,109.2864,97.39064
26.10031,19.62884,109.2214,97.38997
26.10682,19.62884,109.2214,97.38932
26.11315,19.62884,109.2214,97.38869
26.12017,19.55708,109.1559,97.38799
26.12654,19.55708,109.1559,97.38734
26.13433,19.55708,109.1559,97.38657
26.14032,19.48971,109.0899,97.38597
26.1476,19.48971,109.0899,97.38524
26.15528,19.48971,109.0899,97.38448
26.16375,19.42703,109.0233,97.38362
26.17892,19.42703,109.0233,97.38211
26.18509,19.36931,108.9562,97.38149
26.19216,19.36931,108.9562,97.38078
26.19951,19.36931,108.9562,97.38005
26.20655,19.31681,108.8884,97.37934
26.21451,19.31681,108.8884,97.37855
26.22146,19.26975,108.8201,97.37785
26.22932,19.26975,108.8201,97.37707
26.2368,19.26975,108.8201,97.37632
26.24519,19.22834,108.7511,97.37548
26.25145,19.22834,108.7511,97.37486
26.25821,19.22834,108.7511,97.37418
26.26431,19.19278,108.6814,97.37357
26.27015,19.19278,108.6814,97.37299
26.27661,19.19278,108.6814,97.37234
26.28263,19.16321,108.6111,97.37173
26.28911,19.16321,108.6111,97.37109
26.29478,19.16321,108.6111,97.37052
26.30031,19.13977,108.5401,97.36997
26.30686,19.13977,108.5401,97.36932
26.31304,19.13977,108.5401,97.3687
26.31877,19.13977,108.5401,97.36813
26.33084,19.12256,108.4684,97.36691
26.33837,19.12256,108.4684,97.36617
26.34432,19.11167,108.396,97.36557
26.34988,19.11167,108.396,97.36501
26.35684,19.11167,108.396,97.36432
26.36275,19.10714,108.3229,97.36372
26.36927,19.10714,108.3229,97.36308
26.37527,19.10714,108.3229,97.36247
26.38099,19.10899,108.249,97.3619
26.38766,19.10899,108.249,97.36124
26.39315,19.10899,108.249,97.36069
26.39869,19.10899,108.249,97.36013
26.40437,19.11721,108.1745,97.35957
26.40999,19.11721,108.1745,97.359
26.41583,19.11721,108.1745,97.35841
26.4218,19.13176,108.0992,97.35782
26.42727,19.13176,108.0992,97.35728
26.43321,19.13176,108.0992,97.35668
26.43928,19.13176,108.0992,97.35607
26.44462,19.15257,108.0232,97.35554
26.45081,19.15257,108.0232,97.35492
26.4662,19.17956,107.9464,97.35338
26.47292,19.17956,107.9464,97.35271
26.4854,19.21259,107.8689,97.35146
26.4913,19.21259,107.8689,97.35087
26.49706,19.21259,107.8689,97.3503
26.50276,19.25153,107.7907,97.34972
26.50905,19.25153,107.7907,97.3491
26.51443,19.25153,107.7907,97.34856
26.51946,19.25153,107.7907,97.34805
26.52576,19.2962,107.7118,97.34743
26.53159,19.2962,107.7118,97.34684
26.53739,19.2962,107.7118,97.34626
26.54328,19.3464,107.6322,97.34567
26.54866,19.3464,107.6322,97.34513
26.55429,19.3464,107.6322,97.34457
26.56026,19.40192,107.5519,97.34397
26.56613,19.40192,107.5519,97.34338
26.57206,19.40192,107.5519,97.3428
26.57781,19.40192,107.5519,97.34222
26.58343,19.46251,107.4709,97.34166
26.58968,19.46251,107.4709,97.34103
26.59555,19.46251,107.4709,97.34045
26.60085,19.52794,107.3893,97.33991
26.60739,19.52794,107.3893,97.33926
26.61304,19.52794,107.3893,97.3387
26.61847,19.52794,107.3893,97.33815
26.62515,19.59791,107.307,97.33749
26.6371,19.59791,107.307,97.33629
26.64235,19.67214,107.224,97.33576
26.64751,19.67214,107.224,97.33525
26.6531,19.67214,107.224,97.33469
26.65969,19.67214,107.224,97.33403
26.66556,19.75034,107.1405,97.33344
26.67182,19.75034,107.1405,97.33282
26.67791,19.75034,107.1405,97.33221
26.68435,19.83218,107.0564,97.33157
26.69025,19.83218,107.0564,97.33098
26.69638,19.83218,107.0564,97.33036
26.70226,19.91735,106.9717,97.32977
26.70864,19.91735,106.9717,97.32913
26.71452,19.91735,106.9717,97.32854
26.72052,20.00551,106.8864,97.32795
26.72708,20.00551,106.8864,97.32729
26.73379,20.00551,106.8864,97.32662
26.7401,20.09633,106.8007,97.32599
26.74694,20.09633,106.8007,97.32531
26.75251,20.09633,106.8007,97.32475
26.75853,20.09633,106.8007,97.32415
26.76453,20.18947,106.7144,97.32355
26.77001,20.18947,106.7144,97.323
26.77616,20.18947,106.7144,97.32238
26.78779,20.28458,106.6277,97.32122
26.7937,20.28458,106.6277,97.32063
26.79926,20.28458,106.6277,97.32008
26.80568,20.38132,106.5406,97.31944
26.81156,20.38132,106.5406,97.31885
26.81705,20.38132,106.5406,97.3183
26.82256,20.47934,106.453,97.31774
26.82898,20.47934,106.453,97.3171
26.83518,20.47934,106.453,97.31648
26.8433,20.57829,106.3651,97.31567
26.85094,20.57829,106.3651,97.3149
26.85851,20.57829,106.3651,97.31415
26.86569,20.67785,106.2768,97.31343
26.87394,20.67785,106.2768,97.31261
26.87959,20.67785,106.2768,97.31204
26.88547,20.77766,106.1882,97.31145
26.89315,20.77766,106.1882,97.31068
26.89999,20.77766,106.1882,97.31
26.90712,20.8774,106.0994,97.30929
26.9141,20.8774,106.0994,97.30859
26.92093,20.97674,106.0103,97.30791
26.92802,20.97674,106.0103,97.3072
26.94301,21.07536,105.9209,97.3057
26.95121,21.07536,105.9209,97.30488
26.95859,21.07536,105.9209,97.30414
26.96546,21.17294,105.8314,97.30345
26.97293,21.17294,105.8314,97.3027
26.97931,21.17294,105.8314,97.30207
26.98607,21.26919,105.7417,97.30139
26.99312,21.26919,105.7417,97.30069
26.99985,21.26919,105.7417,97.30002
27.0064,21.36381,105.6519,97.29936
27.01382,21.36381,105.6519,97.29861
27.02079,21.45652,105.562,97.29792
27.02855,21.45652,105.562,97.29714
27.03569,21.45652,105.562,97.29643
27.04295,21.54704,105.4721,97.29571
27.04966,21.54704,105.4721,97.29504
27.05781,21.54704,105.4721,97.29422
27.06521,21.6351,105.3821,97.29348
27.07323,21.6351,105.3821,97.29268
27.08012,21.72047,105.2922,97.29198
27.09393,21.72047,105.2922,97.2906
27.09975,21.72047,105.2922,97.29002
27.10746,21.80288,105.2022,97.28925
27.11394,21.80288,105.2022,97.2886
27.1209,21.88212,105.1124,97.28791
27.12712,21.88212,105.1124,97.28728
27.13343,21.88212,105.1124,97.28666
27.14091,21.95798,105.0226,97.28591
27.1472,21.95798,105.0226,97.28528
27.15605,21.95798,105.0226,97.28439
27.1637,22.03023,104.933,97.28363
27.17048,22.03023,104.933,97.28295
27.17763,22.03023,104.933,97.28223
27.18515,22.0987,104.8435,97.28149
27.19283,22.0987,104.8435,97.28072
27.19971,22.0987,104.8435,97.28003
27.20693,22.16321,104.7542,97.2793
27.21477,22.16321,104.7542,97.27853
27.22245,22.22358,104.6651,97.27776
27.23027,22.22358,104.6651,97.27697
27.24532,22.27966,104.5762,97.27547
27.25183,22.27966,104.5762,97.27482
27.25832,22.27966,104.5762,97.27417
27.26558,22.33133,104.4876,97.27345
27.27357,22.33133,104.4876,97.27264
27.28043,22.37843,104.3992,97.27196
27.28719,22.37843,104.3992,97.27128
27.29458,22.37843,104.3992,97.27054
27.30144,22.42087,104.3112,97.26986
27.30871,22.42087,104.3112,97.26913
27.31535,22.42087,104.3112,97.26846
27.32244,22.45855,104.2234,97.26775
27.33002,22.45855,104.2234,97.267
27.33664,22.45855,104.2234,97.26633
27.34323,22.49137,104.136,97.26568
27.35016,22.49137,104.136,97.26498
27.35785,22.49137,104.136,97.26421
27.36434,22.51926,104.0489,97.26357
27.37201,22.51926,104.0489,97.2628
27.37894,22.51926,104.0489,97.26211
27.38556,22.54216,103.9622,97.26144
27.39936,22.54216,103.9622,97.26006
27.40681,22.56001,103.8758,97.25932
27.41331,22.56001,103.8758,97.25867
27.41946,22.56001,103.8758,97.25806
27.42639,22.5728,103.7898,97.25736
27.4327,22.5728,103.7898,97.25673
27.43939,22.5728,103.7898,97.25606
27.44568,22.58048,103.7042,97.25543
27.4527,22.58048,103.7042,97.25473
27.45919,22.58048,103.7042,97.25408
27.46618,22.58306,103.619,97.25338
27.47322,22.58306,103.619,97.25268
27.48026,22.58054,103.5342,97.25198
27.48739,22.58054,103.5342,97.25126
27.49401,22.58054,103.5342,97.2506
27.50172,22.57292,103.4498,97.24982
27.50961,22.57292,103.4498,97.24904
27.51633,22.57292,103.4498,97.24837
27.52367,22.56025,103.3657,97.24763
27.53102,22.56025,103.3657,97.24689
27.53826,22.56025,103.3657,97.24617
27.55269,22.54256,103.2821,97.24473
27.56038,22.5199,103.1989,97.24397
27.57817,22.5199,103.1989,97.24218
27.58439,22.49235,103.1161,97.24156
27.59163,22.49235,103.1161,97.24084
27.59804,22.49235,103.1161,97.2402
27.60522,22.45997,103.0336,97.23948
27.61208,22.45997,103.0336,97.23879
27.61864,22.45997,103.0336,97.23814
27.62571,22.42286,102.9516,97.23743
27.6328,22.42286,102.9516,97.23672
27.63988,22.42286,102.9516,97.23602
27.64819,22.38111,102.8699,97.23518
27.65751,22.38111,102.8699,97.23425
27.66454,22.33486,102.7886,97.23354
27.67222,22.33486,102.7886,97.23278
27.67894,22.33486,102.7886,97.23211
27.68538,22.28421,102.7076,97.23146
27.69242,22.28421,102.7076,97.23076
27.7075,22.2293,102.627,97.22925
27.71418,22.2293,102.627,97.22858
27.72077,22.17029,102.5466,97.22792
27.72715,22.17029,102.5466,97.22729
27.73366,22.17029,102.5466,97.22663
27.74053,22.10733,102.4666,97.22594
27.74681,22.10733,102.4666,97.22532
27.75278,22.10733,102.4666,97.22472
27.75945,22.10733,102.4666,97.22405
27.76606,22.04059,102.3869,97.2234
27.77235,22.04059,102.3869,97.22276
27.77803,22.04059,102.3869,97.2222
27.78414,21.97025,102.3074,97.22159
27.7906,21.97025,102.3074,97.22094
27.79719,21.97025,102.3074,97.22028
27.80326,21.8965,102.2282,97.21967
27.80937,21.8965,102.2282,97.21906
27.81501,21.8965,102.2282,97.2185
27.82064,21.81954,102.1492,97.21793
27.82762,21.81954,102.1492,97.21724
27.83404,21.81954,102.1492,97.2166
27.84014,21.73959,102.0703,97.21599
27.846,21.73959,102.0703,97.2154
27.85852,21.73959,102.0703,97.21415
27.8643,21.65685,101.9917,97.21357
27.87024,21.65685,101.9917,97.21297
27.87673,21.65685,101.9917,97.21233
27.88311,21.57157,101.9132,97.21169
27.88982,21.57157,101.9132,97.21102
27.89549,21.57157,101.9132,97.21045
27.90138,21.48397,101.8348,97.20986
27.90782,21.48397,101.8348,97.20922
27.91348,21.48397,101.8348,97.20865
27.9197,21.48397,101.8348,97.20803
27.92555,21.39431,101.7565,97.20744
27.93123,21.39431,101.7565,97.20688
27.93722,21.39431,101.7565,97.20628
27.94366,21.30283,101.6783,97.20564
27.9491,21.30283,101.6783,97.20509
27.9554,21.30283,101.6783,97.20446
27.96186,21.2098,101.6001,97.20381
27.96845,21.2098,101.6001,97.20316
27.97508,21.2098,101.6001,97.20249
27.98131,21.11548,101.522,97.20187
27.98694,21.11548,101.522,97.20131
27.99294,21.11548,101.522,97.20071
27.99908,21.11548,101.522,97.20009
28.01103,21.02016,101.4438,97.1989
28.01741,21.02016,101.4438,97.19826
28.02395,20.9241,101.3655,97.1976
28.03012,20.9241,101.3655,97.19699
28.03568,20.9241,101.3655,97.19643
28.04196,20.8276,101.2872,97.1958
28.04793,20.8276,101.2872,97.19521
28.05387,20.8276,101.2872,97.19461
28.05971,20.8276,101.2872,97.19403
28.06547,20.73094,101.2088,97.19345
28.07152,20.73094,101.2088,97.19285
28.07685,20.73094,101.2088,97.19231
28.08254,20.63442,101.1302,97.19174
28.08838,20.63442,101.1302,97.19116
28.09535,20.63442,101.1302,97.19047
28.10257,20.53833,101.0514,97.18974
28.10918,20.53833,101.0514,97.18908
28.11575,20.53833,101.0514,97.18842
28.12286,20.44297,100.9724,97.18771
28.12961,20.44297,100.9724,97.18704
28.13658,20.44297,100.9724,97.18634
28.14328,20.34865,100.8932,97.18567
28.14978,20.34865,100.8932,97.18502
28.16655,20.25565,100.8137,97.18334
28.17492,20.25565,100.8137,97.18251
28.18161,20.16427,100.734,97.18184
28.18904,20.16427,100.734,97.1811
28.19564,20.16427,100.734,97.18044
28.202,20.07483,100.6539,97.1798
28.20947,20.07483,100.6539,97.17905
28.21689,20.07483,100.6539,97.17831
28.22453,19.9876,100.5734,97.17754
28.23112,19.9876,100.5734,97.17689
28.23854,19.9876,100.5734,97.17615
28.24571,19.90287,100.4925,97.17543
28.25321,19.90287,100.4925,97.17467
28.25949,19.90287,100.4925,97.17405
28.2654,19.82094,100.4113,97.17346
28.27211,19.82094,100.4113,97.17279
28.27903,19.82094,100.4113,97.1721
28.28495,19.74207,100.3296,97.17151
28.2915,19.74207,100.3296,97.17085
28.29778,19.74207,100.3296,97.17022
28.30438,19.66655,100.2474,97.16956
28.31832,19.66655,100.2474,97.16817
28.32472,19.59463,100.1648,97.16753
28.33044,19.59463,100.1648,97.16695
28.33658,19.59463,100.1648,97.16634
28.34295,19.52656,100.0816,97.1657
28.34871,19.52656,100.0816,97.16513
28.35507,19.52656,100.0816,97.16449
28.36138,19.46259,99.99789,97.16386
28.36762,19.46259,99.99789,97.16324
28.37481,19.46259,99.99789,97.16252
28.38021,19.40293,99.91363,97.16198
28.38673,19.40293,99.91363,97.16132
28.39272,19.40293,99.91363,97.16073
28.39866,19.40293,99.91363,97.16013
28.40512,19.34781,99.82877,97.15948
28.4112,19.34781,99.82877,97.15888
28.41678,19.34781,99.82877,97.15833
28.42308,19.29742,99.74332,97.15769
28.42892,19.29742,99.74332,97.15711
28.43542,19.29742,99.74332,97.15646
28.44112,19.25195,99.65724,97.15588
28.44698,19.25195,99.65724,97.1553
28.45325,19.25195,99.65724,97.15468
28.45911,19.25195,99.65724,97.15409
28.47228,19.21156,99.57053,97.15277
28.47796,19.21156,99.57053,97.15221
28.48388,19.17641,99.48316,97.15161
28.49001,19.17641,99.48316,97.151
28.49565,19.17641,99.48316,97.15044
28.50145,19.14661,99.39513,97.14986
28.50777,19.14661,99.39513,97.14922
28.51391,19.14661,99.39513,97.14861
28.5197,19.14661,99.39513,97.14803
28.52531,19.12229,99.30641,97.14747
28.53196,19.12229,99.30641,97.1468
28.53819,19.12229,99.30641,97.14618
28.54465,19.10353,99.217,97.14554
28.55039,19.10353,99.217,97.14496
28.55673,19.10353,99.217,97.14433
28.5629,19.0904,99.12689,97.14371
28.56913,19.0904,99.12689,97.14309
28.57615,19.0904,99.12689,97.14239
28.58157,19.08295,99.03607,97.14185
28.58799,19.08295,99.03607,97.1412
28.59575,19.08295,99.03607,97.14043
28.60187,19.08121,98.94453,97.13982
28.60855,19.08121,98.94453,97.13914
28.61453,19.08121,98.94453,97.13855
28.62656,19.08519,98.85227,97.13734
28.63257,19.08519,98.85227,97.13674
28.63885,19.08519,98.85227,97.13612
28.6447,19.09486,98.75928,97.13553
28.65055,19.09486,98.75928,97.13495
28.66757,19.1102,98.66557,97.13324
28.67513,19.1102,98.66557,97.13248
28.68124,19.13114,98.57112,97.13187
28.68804,19.13114,98.57112,97.1312
28.69404,19.13114,98.57112,97.1306
28.70109,19.15761,98.47594,97.12989
28.70808,19.15761,98.47594,97.12919
28.71525,19.15761,98.47594,97.12848
28.72252,19.18951,98.38004,97.12775
28.72997,19.18951,98.38004,97.12701
28.73611,19.18951,98.38004,97.12639
28.74307,19.22673,98.28342,97.12569
28.7498,19.22673,98.28342,97.12502
28.75594,19.22673,98.28342,97.1244
28.76237,19.26912,98.18609,97.12376
28.76949,19.26912,98.18609,97.12305
28.7847,19.31655,98.08804,97.12153
28.79261,19.31655,98.08804,97.12074
28.79936,19.31655,98.08804,97.12006
28.80633,19.36884,97.9893,97.11937
28.814,19.36884,97.9893,97.1186
28.8201,19.42581,97.88986,97.11799
28.82731,19.42581,97.88986,97.11727
28.83688,19.42581,97.88986,97.11631
28.84547,19.48726,97.78975,97.11546
28.85238,19.48726,97.78975,97.11476
28.8604,19.55298,97.68897,97.11396
28.86702,19.55298,97.68897,97.1133
28.87407,19.55298,97.68897,97.11259
28.88026,19.62276,97.58755,97.11198
28.88693,19.62276,97.58755,97.11131
28.89432,19.62276,97.58755,97.11057
28.90156,19.69635,97.48549,97.10984
28.90904,19.69635,97.48549,97.10909
28.91633,19.69635,97.48549,97.10837
28.92356,19.77352,97.3828,97.10764
28.93865,19.77352,97.3828,97.10613
28.94516,19.85402,97.27953,97.10548
28.95268,19.85402,97.27953,97.10473
28.96,19.85402,97.27953,97.104
28.96752,19.93759,97.17566,97.10325
28.97522,19.93759,97.17566,97.10248
28.9831,20.02398,97.07123,97.10169
28.99025,20.02398,97.07123,97.10098
28.99748,20.02398,97.07123,97.10025
29.00472,20.11291,96.96626,97.09953
29.01181,20.11291,96.96626,97.09882
29.02024,20.20413,96.86076,97.09798
29.0292,20.20413,96.86076,97.09708
29.03563,20.20413,96.86076,97.09644
29.04225,20.29737,96.75475,97.09577
29.04852,20.29737,96.75475,97.09515
29.05551,20.29737,96.75475,97.09445
29.06217,20.39234,96.64826,97.09378
29.06936,20.39234,96.64826,97.09306
29.07599,20.39234,96.64826,97.0924
29.08983,20.48877,96.54131,97.09102
29.09659,20.48877,96.54131,97.09034
29.1034,20.5864,96.4339,97.08966
29.11054,20.5864,96.4339,97.08894
29.1169,20.5864,96.4339,97.08831
29.12373,20.68496,96.32607,97.08762
29.13091,20.68496,96.32607,97.08691
29.13798,20.68496,96.32607,97.0862
29.14506,20.78416,96.21783,97.08549
29.15272,20.78416,96.21783,97.08472
29.16032,20.88376,96.10921,97.08397
29.16816,20.88376,96.10921,97.08318
29.1755,20.88376,96.10921,97.08245
29.18363,20.98347,96.00023,97.08163
29.19105,20.98347,96.00023,97.08089
29.19853,20.98347,96.00023,97.08015
29.20559,21.08304,95.8909,97.07944
29.21336,21.08304,95.8909,97.07867
29.22125,21.18223,95.78124,97.07787
29.2293,21.18223,95.78124,97.07707
29.24455,21.28077,95.67128,97.07555
29.25229,21.28077,95.67128,97.07477
29.25965,21.28077,95.67128,97.07404
29.26617,21.37843,95.56103,97.07338
29.27311,21.37843,95.56103,97.07269
29.28028,21.47496,95.45051,97.07198
29.28756,21.47496,95.45051,97.07124
29.29536,21.47496,95.45051,97.07047
29.3025,21.57015,95.33974,97.06975
29.31023,21.57015,95.33974,97.06898
29.31704,21.57015,95.33974,97.0683
29.32514,21.66376,95.22873,97.06749
29.33247,21.66376,95.22873,97.06675
29.34025,21.75558,95.1175,97.06598
29.34802,21.75558,95.1175,97.0652
29.35589,21.75558,95.1175,97.06441
29.36297,21.8454,95.00607,97.06371
29.37095,21.8454,95.00607,97.0629
29.3777,21.8454,95.00607,97.06223
29.38622,21.93302,94.89446,97.06138
29.40207,22.01826,94.78268,97.05979
29.40973,22.01826,94.78268,97.05903
29.41751,22.01826,94.78268,97.05825
29.42483,22.10092,94.67075,97.05752
29.43268,22.10092,94.67075,97.05673
29.44026,22.18084,94.55867,97.05598
29.44766,22.18084,94.55867,97.05524
29.45514,22.18084,94.55867,97.05449
29.46232,22.25784,94.44646,97.05376
29.46975,22.25784,94.44646,97.05302
29.47715,22.25784,94.44646,97.05228
29.48445,22.33177,94.33414,97.05155
29.49217,22.33177,94.33414,97.05078
29.49965,22.33177,94.33414,97.05003
29.50714,22.40249,94.2217,97.04929
29.51475,22.40249,94.2217,97.04852
29.52257,22.46985,94.10918,97.04774
29.53066,22.46985,94.10918,97.04694
29.53814,22.46985,94.10918,97.04619
29.5536,22.53373,93.99656,97.04464
29.56181,22.594,93.88387,97.04382
29.56966,22.594,93.88387,97.04304
29.57756,22.594,93.88387,97.04224
29.58523,22.65055,93.7711,97.04147
29.5946,22.65055,93.7711,97.04054
29.60258,22.70329,93.65826,97.03974
29.61015,22.70329,93.65826,97.03899
29.61797,22.70329,93.65826,97.0382
29.62556,22.75212,93.54537,97.03745
29.63376,22.75212,93.54537,97.03662
29.64138,22.79695,93.43243,97.03586
29.64849,22.79695,93.43243,97.03515
29.65596,22.79695,93.43243,97.0344
29.66261,22.83771,93.31943,97.03374
29.67041,22.83771,93.31943,97.03296
29.6769,22.83771,93.31943,97.03231
29.68362,22.87434,93.20638,97.03164
29.68981,22.87434,93.20638,97.03102
29.70191,22.90679,93.09329,97.02981
29.70796,22.90679,93.09329,97.02921
29.7148,22.90679,93.09329,97.02852
29.72125,22.935,92.98016,97.02788
29.72878,22.935,92.98016,97.02712
29.73507,22.935,92.98016,97.02649
29.74135,22.95894,92.86697,97.02586
29.74874,22.95894,92.86697,97.02512
29.75494,22.95894,92.86697,97.02451
29.76116,22.97858,92.75373,97.02389
29.76693,22.97858,92.75373,97.02331
29.77346,22.97858,92.75373,97.02265
29.78012,22.99391,92.64044,97.02199
29.78766,22.99391,92.64044,97.02123
29.795,22.99391,92.64044,97.0205
29.8008,23.0049,92.5271,97.01992
29.80819,23.0049,92.5271,97.01918
29.81432,23.0049,92.5271,97.01857
29.82058,23.01157,92.4137,97.01794
29.82778,23.01157,92.4137,97.01722
29.83552,23.01157,92.4137,97.01645
29.84321,23.01392,92.30023,97.01568
29.85571,23.01392,92.30023,97.01443
29.86167,23.01197,92.18669,97.01383
29.86852,23.01197,92.18669,97.01315
29.87438,23.01197,92.18669,97.01256
29.88002,23.00574,92.07307,97.012
29.88738,23.00574,92.07307,97.01126
29.89642,23.00574,92.07307,97.01036
29.90912,22.99527,91.95937,97.00909
29.91683,22.99527,91.95937,97.00832
29.92397,22.98061,91.84557,97.0076
29.93094,22.98061,91.84557,97.0069
29.93719,22.98061,91.84557,97.00628
29.94306,22.96179,91.73167,97.00569
29.94935,22.96179,91.73167,97.00507
29.95593,22.96179,91.73167,97.00441
29.96245,22.93889,91.61765,97.00375
29.96896,22.93889,91.61765,97.00311
29.97479,22.93889,91.61765,97.00252
29.98109,22.91196,91.50349,97.00189
29.9878,22.91196,91.50349,97.00122
29.99547,22.91196,91.50349,97.00045
30.00912,22.8811,91.38921,96.99908
30.01638,22.8811,91.38921,96.99836
30.02425,22.84638,91.27477,96.99757
30.03163,22.84638,91.27477,96.99683
30.03874,22.84638,91.27477,96.99612
30.04641,22.8079,91.16016,96.99536
30.05384,22.8079,91.16016,96.99461
30.06111,22.76575,91.04536,96.99389
30.06853,22.76575,91.04536,96.99315
30.07484,22.76575,91.04536,96.99252
30.08108,22.72005,90.93037,96.99189
30.08834,22.72005,90.93037,96.99117
30.09442,22.72005,90.93037,96.99055
30.10081,22.67091,90.81518,96.98992
30.1078,22.67091,90.81518,96.98922
30.11383,22.67091,90.81518,96.98862
30.1201,22.61846,90.69975,96.98799
30.12592,22.61846,90.69975,96.98741
30.13328,22.61846,90.69975,96.98667
30.13987,22.61846,90.69975,96.98602
30.14663,22.56283,90.58408,96.98534
30.16174,22.50415,90.46815,96.98383
30.16894,22.50415,90.46815,96.98311
30.17571,22.50415,90.46815,96.98243
30.18168,22.44258,90.35194,96.98183
30.18856,22.44258,90.35194,96.98115
30.19643,22.44258,90.35194,96.98035
30.20327,22.37826,90.23543,96.97968
30.20996,22.37826,90.23543,96.979
30.21708,22.37826,90.23543,96.97829
30.22421,22.31136,90.11861,96.97758
30.2313,22.31136,90.11861,96.97687
30.23834,22.31136,90.11861,96.97617
30.24549,22.24203,90.00145,96.97545
30.25141,22.24203,90.00145,96.97486
30.25657,22.24203,90.00145,96.97434
30.26265,22.17047,89.88394,96.97373
30.26844,22.17047,89.88394,96.97315
30.27474,22.17047,89.88394,96.97253
30.28036,22.09683,89.76606,96.97196
30.28698,22.09683,89.76606,96.9713
30.29311,22.09683,89.76606,96.97069
30.29877,22.09683,89.76606,96.97012
30.31183,22.02131,89.64779,96.96882
30.31751,22.02131,89.64779,96.96825
30.32416,21.94409,89.52911,96.96758
30.33034,21.94409,89.52911,96.96696
30.33634,21.94409,89.52911,96.96637
30.34166,21.86537,89.41,96.96584
30.34724,21.86537,89.41,96.96528
30.35355,21.86537,89.41,96.96465
30.35919,21.86537,89.41,96.96408
30.36466,21.78536,89.29044,96.96353
30.37097,21.78536,89.29044,96.96291
30.37638,21.78536,89.29044,96.96236
30.38186,21.70425,89.17043,96.96181
30.38836,21.70425,89.17043,96.96117
30.39409,21.70425,89.17043,96.96059
30.40039,21.62225,89.04992,96.95996
30.40632,21.62225,89.04992,96.95937
30.41178,21.62225,89.04992,96.95882
30.41784,21.62225,89.04992,96.95821
30.4238,21.53957,88.92891,96.95762
30.42963,21.53957,88.92891,96.95704
30.43541,21.53957,88.92891,96.95646
30.44091,21.45644,88.80738,96.95591
30.44656,21.45644,88.80738,96.95535
30.45277,21.45644,88.80738,96.95472
30.46461,21.37308,88.68531,96.95354
30.47062,21.37308,88.68531,96.95293
30.47635,21.37308,88.68531,96.95236
30.4819,21.28969,88.56268,96.95181
30.48788,21.28969,88.56268,96.95121
30.49367,21.28969,88.56268,96.95063
30.49976,21.28969,88.56268,96.95003
30.50524,21.20651,88.43948,96.94948
30.5115,21.20651,88.43948,96.94885
30.51718,21.20651,88.43948,96.94828
30.52278,21.12377,88.31569,96.94772
30.52876,21.12377,88.31569,96.94712
30.534,21.12377,88.31569,96.9466
30.53983,21.12377,88.31569,96.94601
30.54532,21.04168,88.19128,96.94547
30.55085,21.04168,88.19128,96.94492
30.55714,21.04168,88.19128,96.94428
30.56269,20.96048,88.06625,96.94373
